Talk_ID,public_url,headline,description,duration,published,tags,views,speaker_1,speaker1_occupation,occupation_categorized,occupation_broader
3578,https://www.ted.com/talks/cynthia_erivo_natural_woman_and_johnny_and_donna,"""Natural Woman"" and ""Johnny and Donna""","""I love to sing,"" says Cynthia Erivo, ""because it's the fast-track route to the heart."" Listen as Erivo meditates on the superpower of music to connect us to one another in between gorgeous, soulful performances of Mali Music's ""Johnny & Donna"" and Aretha Franklin's ""Natural Woman,"" accompanied by Jason Webb on piano.",0:10:00,10/27/17,"piano,live music,vocals,music,performance,singer",136457,Cynthia Erivo,"Actor, performer",Actor,Creative
60,https://www.ted.com/talks/anna_deavere_smith_s_american_character,Four American characters,"Writer and actor Anna Deavere Smith gives life to author Studs Terkel, convict Paulette Jenkins, a Korean shopkeeper and a bull rider, excerpts from her solo show ""On the Road: A Search for American Character.""",0:23:05,2/9/07,"MacArthur grant,theater,entertainment,interview,sports,performance art,storytelling,history,culture,performance,race,United States",1037738,Anna Deavere Smith,"Actor, playwright, social critic",Actor,Creative
2780,https://www.ted.com/talks/shah_rukh_khan_thoughts_on_humanity_fame_and_love,"Thoughts on humanity, fame and love","""I sell dreams, and I peddle love to millions of people,"" says Shah Rukh Khan, Bollywood's biggest star. In this charming, funny talk, Khan traces the arc of his life, showcases a few of his famous dance moves and shares hard-earned wisdom from a life spent in the spotlight.",0:17:51,5/11/17,"entertainment,movies,aging,family,india,happiness,love,art,success,personal growth,technology,future,dance,music,communication,humanity",6425064,Shah Rukh Khan,"Actor, producer, activist",Actor,Creative
2310,https://www.ted.com/talks/alix_generous_how_i_learned_to_communicate_my_inner_life_with_asperger_s,How I learned to communicate my inner life with Asperger's,"Alix Generous is a young woman with a million and one ideas -- she's done award-winning science, helped develop new technology and tells a darn good joke (you'll see). She has Asperger's, a form of autistic spectrum disorder that can impair the basic social skills required for communication, and she's worked hard for years to learn how to share her thoughts with the world. In this funny, personal talk, she shares her story -- and her vision for tools to help more people communicate their big ideas.",0:10:26,8/17/15,"sleep,Autism spectrum disorder,neuroscience,mental health,empathy,science,social change,communication,identity",1699702,Alix Generous,Advocate,Advocate,Activist
815,https://www.ted.com/talks/adora_svitak,What adults can learn from kids,"Child prodigy Adora Svitak says the world needs ""childish"" thinking: bold ideas, wild creativity and especially optimism. Kids' big dreams deserve high expectations, she says, starting with grownups' willingness to learn from children as much as to teach.",0:08:12,4/1/10,"children,creativity,intelligence,education",5070722,Adora Svitak,Child prodigy,Advocate,Activist
2292,https://www.ted.com/talks/dame_ellen_macarthur_the_surprising_thing_i_learned_sailing_solo_around_the_world,The surprising thing I learned sailing solo around the world,"What do you learn when you sail around the world on your own? When solo sailor Ellen MacArthur circled the globe -- carrying everything she needed with her -- she came back with new insight into the way the world works, as a place of interlocking cycles and finite resources, where the decisions we make today affect what's left for tomorrow. She proposes a bold new way to see the world's economic systems: not as linear, but as circular, where everything comes around.",0:16:47,6/29/15,"oceans,economics,environment",1792630,Dame Ellen MacArthur,Circular economy advocate,Advocate,Activist
2629,https://www.ted.com/talks/kimberle_crenshaw_the_urgency_of_intersectionality,The urgency of intersectionality,"Now more than ever, it's important to look boldly at the reality of race and gender bias -- and understand how the two can combine to create even more harm. Kimberlé Crenshaw uses the term ""intersectionality"" to describe this phenomenon; as she says, if you're standing in the path of multiple forms of exclusion, you're likely to get hit by both. In this moving talk, she calls on us to bear witness to this reality and speak up for victims of prejudice.",0:18:49,11/14/16,"gender,violence,women,activism,inequality,social change,community,race,humanity,society,identity",1068912,Kimberlé Crenshaw,Civil rights advocate,Advocate,Activist
4366,https://www.ted.com/talks/teresa_njoroge_what_i_learned_serving_time_for_a_crime_i_didn_t_commit,What I learned serving time for a crime I didn't commit,"In 2011, Teresa Njoroge was convicted of a financial crime she didn't commit -- the result of a long string of false accusations, increasing bribe attempts and the corrupt justice system in her home in Kenya. Once incarcerated, she discovered that most of the women and girls locked up with her were also victims of the same broken system, caught in a revolving door of life in and out of prison due to poor education and lack of economic opportunity. Now free and cleared by the courts of appeal, Njoroge shares how she's giving women in prison the skills, tools and support they need to break the cycle of poverty and crime and build a better life.",0:12:23,11/13/17,"prison,criminal justice,women,corruption,activism,Africa,personal growth,inequality,social change,leadership,society",1126179,Teresa Njoroge,Criminal and social justice reform advocate,Advocate,Activist
1585,https://www.ted.com/talks/john_wilbanks_let_s_pool_our_medical_data,Let's pool our medical data,"When you're getting medical treatment, or taking part in medical testing, privacy is important; strict laws limit what researchers can see and know about you. But what if your medical data could be used -- anonymously -- by anyone seeking to test a hypothesis? John Wilbanks wonders if the desire to protect our privacy is slowing research, and if opening up medical data could lead to a wave of health care innovation.",0:16:25,10/16/12,"open-source,health,health care,medical research",555709,John Wilbanks,Data Commons Advocate,Advocate,Activist
6298,https://www.ted.com/talks/joan_blades_and_john_gable_free_yourself_from_your_filter_bubbles,Free yourself from your filter bubbles,"Joan Blades and John Gable want you to make friends with people who vote differently than you do. A pair of political opposites, the two longtime pals know the value of engaging in honest conversations with people you don't immediately agree with. Join them as they explain how to bridge the gaps in understanding between people on opposite sides of the political spectrum -- and create opportunities for mutual listening and consideration (and, maybe, lasting friendships).",0:09:18,12/12/17,"news,journalism,Internet,politics,personal growth,collaboration,social change,communication,community,society,identity,friendship",1166441,Joan Blades,Domestic peace advocate,Advocate,Activist
2130,https://www.ted.com/talks/ethan_nadelmann_why_we_need_to_end_the_war_on_drugs,Why we need to end the War on Drugs,"Is the War on Drugs doing more harm than good? In a bold talk, drug policy reformist Ethan Nadelmann makes an impassioned plea to end the ""backward, heartless, disastrous"" movement to stamp out the drug trade. He gives two big reasons we should focus on intelligent regulation instead.",0:17:26,11/12/14,"narcotics,policy,crime,global issues",1729805,Ethan Nadelmann,Drug policy reformer,Advocate,Activist
3620,https://www.ted.com/talks/lloyd_pendleton_the_housing_first_approach_to_homelessness,The Housing First approach to homelessness,What do you think would happen if you invited an individual with mental health issues who had been homeless for many years to move directly from the street into housing? Loyd Pendleton shares how he went from skeptic to believer in the Housing First approach to homelessness -- providing the displaced with short-term assistance to find permanent housing quickly and without conditions -- and how it led to a 91 percent reduction in chronic homelessness over a ten-year period in Utah.,0:13:45,11/14/17,"homelessness,cities,poverty,innovation,social change,community,humanity,society,TEDMED",936395,Lloyd Pendleton,Homeless advocate,Advocate,Activist
2453,https://www.ted.com/talks/adam_foss_a_prosecutor_s_vision_for_a_better_justice_system,A prosecutor's vision for a better justice system,"When a kid commits a crime, the US justice system has a choice: prosecute to the full extent of the law, or take a step back and ask if saddling young people with criminal records is the right thing to do every time. In this searching talk, Adam Foss, a prosecutor with the Suffolk County District Attorney's Office in Boston, makes his case for a reformed justice system that replaces wrath with opportunity, changing people's lives for the better instead of ruining them.",0:15:57,3/21/16,"policy,big problems,choice,criminal justice,justice system,government,law,compassion,decision-making,inequality,education,social change,race,society",1917395,Adam Foss,Juvenile justice reformer,Advocate,Activist
